id	label	sublabel	description	x	y	cluster	weight<total count>	score<average pub year>	weight<2010~2012 Peoples R China count>	weight<2017~2019 Peoples R China count>	weight<2010~2012 USA count>	weight<2017~2019 USA count>	score<USA ratio for 2010~2012>	score<USA ratio for 2017~2019>	weight<default>	weight<Top10 2010~2012 Peoples R China count>	weight<Top10 2017~2019 Peoples R China count>	weight<Top10 2010~2012 USA count>	weight<Top10 2017~2019 USA count>	score<Top10 USA ratio for 2010~2012>	score<Top10 USA ratio for 2017~2019>	weight<Top1 2010~2012 Peoples R China count>	weight<Top1 2017~2019 Peoples R China count>	weight<Top1 2010~2012 USA count>	weight<Top1 2017~2019 USA count>	score<Top1 USA ratio for 2010~2012>	score<Top1 USA ratio for 2017~2019>
1485	1485	uranium; lanthanide; ytterbium; neodymium; intramolecular hydroamination	<table><tr><td>Micro-level field:</td><td>1485</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>organometallics; dalton transactions; inorganic chemistry; journal of the american chemical society; chemical communications</td></tr><tr><td>Terms:</td><td>uranium; lanthanide; ytterbium; neodymium; intramolecular hydroamination</td></tr></table>	0.2355	-0.6878	3	8326	2010.3184	230	302	298	287	0.564393939393939	0.487266553480475	10	27	22	42	27	0.608695652173913	0.551020408163265	0	0	1	0	1	0
1486	1486	hematite; goethite; hematite photoanode; epsilon; alpha fe2o3	<table><tr><td>Micro-level field:</td><td>1486</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of physical chemistry c; journal of materials chemistry a; acs applied materials & interfaces; rsc advances; international journal of hydrogen energy</td></tr><tr><td>Terms:</td><td>hematite; goethite; hematite photoanode; epsilon; alpha fe2o3</td></tr></table>	0.6153	-0.5615	3	8321	2013.8535	285	910	215	374	0.43	0.291277258566978	10	53	144	81	55	0.604477611940299	0.276381909547739	3	7	18	3	0.857142857142857	0.3
1487	1487	topic modeling; latent dirichlet allocation; stack overflow; lda; latent semantic indexing	<table><tr><td>Micro-level field:</td><td>1487</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; communications in computer and information science; ieee international conference on data mining; ieee access; expert systems with applications</td></tr><tr><td>Terms:</td><td>topic modeling; latent dirichlet allocation; stack overflow; lda; latent semantic indexing</td></tr></table>	0.5145	0.6234	5	8318	2013.8289	77	315	99	181	0.5625	0.36491935483871	10	5	15	21	23	0.807692307692308	0.605263157894737	0	1	4	5	1	0.833333333333333
1488	1488	gem; rpc; resistive plate chamber; gem detector; atlas muon spectrometer	<table><tr><td>Micro-level field:</td><td>1488</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; journal of instrumentation; ieee nuclear science symposium and medical imaging conference; ieee transactions on nuclear science; proceedings of spie</td></tr><tr><td>Terms:</td><td>gem; rpc; resistive plate chamber; gem detector; atlas muon spectrometer</td></tr></table>	1.2287	-0.2732	3	8317	2010.3789	113	170	113	155	0.5	0.476923076923077	10	2	1	6	2	0.75	0.666666666666667	0	0	0	0	0	0
1489	1489	cosmogenic; digital elevation model; landscape evolution; river network; erosion rate	<table><tr><td>Micro-level field:</td><td>1489</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>geomorphology; earth surface processes and landforms; journal of geophysical research-earth surface; nuclear instruments & methods in physics research section b-beam interactions with materials and atoms; quaternary science reviews</td></tr><tr><td>Terms:</td><td>cosmogenic; digital elevation model; landscape evolution; river network; erosion rate</td></tr></table>	0.3072	-0.0409	4	8305	2011.8741	111	198	381	480	0.774390243902439	0.707964601769912	10	3	6	59	39	0.951612903225806	0.866666666666667	0	0	4	0	1	0
1490	1490	bacillus; bacillus thuringiensis; cry1ac; bacillus sphaericus; bt cotton	<table><tr><td>Micro-level field:</td><td>1490</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of economic entomology; journal of invertebrate pathology; environmental entomology; applied and environmental microbiology; plos one</td></tr><tr><td>Terms:</td><td>bacillus; bacillus thuringiensis; cry1ac; bacillus sphaericus; bt cotton</td></tr></table>	-0.3736	-0.2714	4	8304	2010.5232	209	337	347	401	0.62410071942446	0.543360433604336	10	16	17	54	44	0.771428571428571	0.721311475409836	1	4	2	11	0.666666666666667	0.733333333333333
1491	1491	energy loss; pixe; total reflection x ray fluorescence; edxrf; x ray fluorescence analysis	<table><tr><td>Micro-level field:</td><td>1491</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>nuclear instruments & methods in physics research section b-beam interactions with materials and atoms; x-ray spectrometry; physical review a; spectrochimica acta part b-atomic spectroscopy; aip conference proceedings</td></tr><tr><td>Terms:</td><td>energy loss; pixe; total reflection x ray fluorescence; edxrf; x ray fluorescence analysis</td></tr></table>	0.7368	-0.4852	3	8304	2009.0816	89	84	94	100	0.513661202185792	0.543478260869565	10	0	1	7	5	1	0.833333333333333	0	0	0	0	0	0
1492	1492	kainic acid; pilocarpine; interleukin; pilocarpine induced status epilepticus; kindling	<table><tr><td>Micro-level field:</td><td>1492</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>epilepsia; epilepsy research; brain research; epilepsy & behavior; neuroscience</td></tr><tr><td>Terms:</td><td>kainic acid; pilocarpine; interleukin; pilocarpine induced status epilepticus; kindling</td></tr></table>	-0.7543	-0.0085	2	8301	2011.262	107	309	377	388	0.778925619834711	0.556671449067432	10	7	16	46	49	0.867924528301887	0.753846153846154	0	0	4	3	1	1
1493	1493	diptera; culicidae; azadirachtin; limonoid; acari	<table><tr><td>Micro-level field:</td><td>1493</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>parasitology research; industrial crops and products; pest management science; journal of medical entomology; journal of economic entomology</td></tr><tr><td>Terms:</td><td>diptera; culicidae; azadirachtin; limonoid; acari</td></tr></table>	-0.5052	-0.3514	4	8296	2012.2695	227	268	120	137	0.345821325648415	0.338271604938272	10	10	10	15	10	0.6	0.5	0	0	0	0	0	0
1494	1494	biochar amendment; biochar application; biochar; black carbon; contaminated soil	<table><tr><td>Micro-level field:</td><td>1494</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>science of the total environment; chemosphere; environmental science and pollution research; bioresource technology; environmental science & technology</td></tr><tr><td>Terms:</td><td>biochar amendment; biochar application; biochar; black carbon; contaminated soil</td></tr></table>	0.1032	-0.3018	4	8292	2016.6196	102	1570	187	587	0.647058823529412	0.272137227630969	10	66	521	125	189	0.654450261780105	0.266197183098592	29	85	49	24	0.628205128205128	0.220183486238532
1495	1495	polyamine; histamine; spermine; ornithine decarboxylase; biogenic amine	<table><tr><td>Micro-level field:</td><td>1495</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>food chemistry; amino acids; journal of biological chemistry; biochemical journal; food control</td></tr><tr><td>Terms:</td><td>polyamine; histamine; spermine; ornithine decarboxylase; biogenic amine</td></tr></table>	-0.5039	-0.3186	2	8290	2010.4042	144	352	206	186	0.588571428571429	0.345724907063197	10	12	29	9	14	0.428571428571429	0.325581395348837	1	2	1	1	0.5	0.333333333333333
1496	1496	l carnitine; propionic acidemia; glutaric aciduria type; l carnitine supplementation; urea cycle disorder	<table><tr><td>Micro-level field:</td><td>1496</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of inherited metabolic disease; molecular genetics and metabolism; clinica chimica acta; pediatrics; journal of biological chemistry</td></tr><tr><td>Terms:</td><td>l carnitine; propionic acidemia; glutaric aciduria type; l carnitine supplementation; urea cycle disorder</td></tr></table>	-0.7562	-0.1871	2	8290	2010.2099	67	168	354	277	0.840855106888361	0.62247191011236	10	3	10	19	19	0.863636363636364	0.655172413793103	0	0	1	1	1	1
1497	1497	osteosarcoma; lymphoma; mast cell tumor; appendicular osteosarcoma; histiocytic sarcoma	<table><tr><td>Micro-level field:</td><td>1497</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>veterinary and comparative oncology; veterinary pathology; javma-journal of the american veterinary medical association; journal of veterinary internal medicine; veterinary radiology & ultrasound</td></tr><tr><td>Terms:</td><td>osteosarcoma; lymphoma; mast cell tumor; appendicular osteosarcoma; histiocytic sarcoma</td></tr></table>	-0.9458	-0.1485	4	8286	2011.1239	5	5	465	572	0.98936170212766	0.991334488734835	10	0	0	62	36	1	1	0	0	10	1	1	1
1498	1498	lung ultrasound; primary spontaneous pneumothorax; pneumothorax; malignant pleural effusion; empyema	<table><tr><td>Micro-level field:</td><td>1498</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>chest; annals of thoracic surgery; journal of thoracic disease; european journal of cardio-thoracic surgery; respiration</td></tr><tr><td>Terms:</td><td>lung ultrasound; primary spontaneous pneumothorax; pneumothorax; malignant pleural effusion; empyema</td></tr></table>	-0.971	-0.0388	2	8277	2011.9025	47	187	222	333	0.825278810408922	0.640384615384615	10	2	9	23	31	0.92	0.775	0	1	2	1	1	0.5
1499	1499	topoisomerase; camptothecin; dna gyrase; tyrosyl dna phosphodiesterase; antibacterial activity	<table><tr><td>Micro-level field:</td><td>1499</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>bioorganic & medicinal chemistry letters; european journal of medicinal chemistry; bioorganic & medicinal chemistry; nucleic acids research; journal of medicinal chemistry</td></tr><tr><td>Terms:</td><td>topoisomerase; camptothecin; dna gyrase; tyrosyl dna phosphodiesterase; antibacterial activity</td></tr></table>	-0.5675	-0.4168	2	8270	2009.6851	247	375	313	230	0.558928571428571	0.380165289256198	10	4	46	21	15	0.84	0.245901639344262	0	5	1	1	1	0.166666666666667
1500	1500	microrna; small rna; dna methylation; high throughput sequencing; paramutation	<table><tr><td>Micro-level field:</td><td>1500</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>plos one; frontiers in plant science; plant journal; bmc genomics; plant cell</td></tr><tr><td>Terms:</td><td>microrna; small rna; dna methylation; high throughput sequencing; paramutation</td></tr></table>	-0.3752	-0.3133	4	8268	2014.171	387	1099	359	498	0.481233243967829	0.311834690043832	10	104	164	135	119	0.564853556485356	0.420494699646643	14	14	19	11	0.575757575757576	0.44
1501	1501	p selectin; icam; intercellular adhesion molecule; p selectin glycoprotein ligand; lfa	<table><tr><td>Micro-level field:</td><td>1501</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of immunology; blood; journal of biological chemistry; journal of leukocyte biology; biophysical journal</td></tr><tr><td>Terms:</td><td>p selectin; icam; intercellular adhesion molecule; p selectin glycoprotein ligand; lfa</td></tr></table>	-0.8514	-0.1903	2	8266	2007.744	107	120	391	223	0.785140562248996	0.650145772594752	10	1	3	23	17	0.958333333333333	0.85	0	0	2	0	1	0
1502	1502	neural cell adhesion molecule; nectin; ncam; polysialic acid; catenin	<table><tr><td>Micro-level field:</td><td>1502</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of biological chemistry; plos one; journal of cell science; journal of cell biology; biochemical and biophysical research communications</td></tr><tr><td>Terms:</td><td>neural cell adhesion molecule; nectin; ncam; polysialic acid; catenin</td></tr></table>	-0.8647	-0.1928	2	8265	2009.7956	187	269	440	311	0.701754385964912	0.536206896551724	10	4	9	33	21	0.891891891891892	0.7	0	0	1	0	1	0
1503	1503	triazole; click chemistry; click reaction; triazole derivative; copper	<table><tr><td>Micro-level field:</td><td>1503</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>chemical communications; angewandte chemie-international edition; tetrahedron letters; journal of the american chemical society; organic letters</td></tr><tr><td>Terms:</td><td>triazole; click chemistry; click reaction; triazole derivative; copper</td></tr></table>	0.008	-0.6818	3	8264	2014.0267	238	389	344	363	0.59106529209622	0.482712765957447	10	34	40	95	37	0.736434108527132	0.480519480519481	3	3	4	4	0.571428571428571	0.571428571428571
1504	1504	methane combustion; toluene oxidation; reverse flow reactor; voc; volatile organic compound	<table><tr><td>Micro-level field:</td><td>1504</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>applied catalysis b-environmental; catalysis today; applied catalysis a-general; chemical engineering journal; catalysis communications</td></tr><tr><td>Terms:</td><td>methane combustion; toluene oxidation; reverse flow reactor; voc; volatile organic compound</td></tr></table>	0.5735	-0.5575	3	8264	2012.5154	365	1052	66	126	0.153132250580046	0.106960950764007	10	49	209	12	19	0.19672131147541	0.0833333333333333	2	14	2	1	0.5	0.0666666666666667
1505	1505	spin injection; spin hall effect; spin transport; rashba; semiconductor quantum well	<table><tr><td>Micro-level field:</td><td>1505</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review b; applied physics letters; journal of applied physics; physical review letters; physica e-low-dimensional systems & nanostructures</td></tr><tr><td>Terms:</td><td>spin injection; spin hall effect; spin transport; rashba; semiconductor quantum well</td></tr></table>	0.8738	-0.5127	3	8256	2009.9664	271	157	230	114	0.459081836327345	0.420664206642066	10	7	1	18	3	0.72	0.75	0	0	0	0	0	0
1506	1506	dielectrophoresis; electrorotation; dielectric property; inertial microfluidic; insulator	<table><tr><td>Micro-level field:</td><td>1506</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>lab on a chip; electrophoresis; biomicrofluidics; analytical chemistry; biosensors & bioelectronics</td></tr><tr><td>Terms:</td><td>dielectrophoresis; electrorotation; dielectric property; inertial microfluidic; insulator</td></tr></table>	0.4151	-0.4409	3	8250	2012.328	100	302	382	397	0.79253112033195	0.567954220314735	10	6	36	67	36	0.917808219178082	0.5	0	0	6	0	1	0
1507	1507	phantom limb pain; rubber hand illusion; spatial neglect; body ownership; neglect	<table><tr><td>Micro-level field:</td><td>1507</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>neuropsychologia; cortex; experimental brain research; consciousness and cognition; plos one</td></tr><tr><td>Terms:</td><td>phantom limb pain; rubber hand illusion; spatial neglect; body ownership; neglect</td></tr></table>	-0.399	0.5519	2	8232	2012.1188	6	53	197	287	0.970443349753695	0.844117647058824	10	0	0	24	20	1	1	0	0	1	1	1	1
1508	1508	bovine mastitis; staphylococcus aureus; intramammary infection; coagulase negative staphylococci; antimicrobial resistance	<table><tr><td>Micro-level field:</td><td>1508</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; journal of dairy research; preventive veterinary medicine; small ruminant research; veterinary record</td></tr><tr><td>Terms:</td><td>bovine mastitis; staphylococcus aureus; intramammary infection; coagulase negative staphylococci; antimicrobial resistance</td></tr></table>	-0.6088	-0.2031	4	8231	2011.2876	55	147	167	249	0.752252252252252	0.628787878787879	10	2	21	35	42	0.945945945945946	0.666666666666667	0	3	5	3	1	0.5
1509	1509	electrical steel; soft magnetic composite; barkhausen noise; iron loss; hysteresis	<table><tr><td>Micro-level field:</td><td>1509</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>ieee transactions on magnetics; journal of magnetism and magnetic materials; journal of applied physics; international journal of applied electromagnetics and mechanics; physica b-condensed matter</td></tr><tr><td>Terms:</td><td>electrical steel; soft magnetic composite; barkhausen noise; iron loss; hysteresis</td></tr></table>	0.8616	-0.1331	3	8222	2011.4999	86	365	61	50	0.414965986394558	0.120481927710843	10	9	10	8	2	0.470588235294118	0.166666666666667	0	1	0	0	0	0
1510	1510	classification; machine vision; identification; computer vision; image processing	<table><tr><td>Micro-level field:</td><td>1510</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Life and earth sciences</td></tr><tr><td>Sources:</td><td>computers and electronics in agriculture; biosystems engineering; sensors; proceedings of spie; lecture notes in computer science</td></tr><tr><td>Terms:</td><td>classification; machine vision; identification; computer vision; image processing</td></tr></table>	0.2557	0.0792	5	8209	2014.4022	88	478	88	261	0.5	0.353179972936401	10	13	92	19	64	0.59375	0.41025641025641	1	23	1	14	0.5	0.378378378378378
1511	1511	titan; saturn; europa; enceladus; jupiter	<table><tr><td>Micro-level field:</td><td>1511</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>icarus; journal of geophysical research-space physics; geophysical research letters; planetary and space science; journal of geophysical research-planets</td></tr><tr><td>Terms:</td><td>titan; saturn; europa; enceladus; jupiter</td></tr></table>	0.9826	-0.196	3	8199	2010.735	24	59	791	871	0.970552147239264	0.936559139784946	10	1	2	40	58	0.975609756097561	0.966666666666667	0	0	2	5	1	1
1512	1512	secularization; sociology; politic; modernity; religious freedom	<table><tr><td>Micro-level field:</td><td>1512</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal for the scientific study of religion; social compass; sociology of religion; review of religious research; religions</td></tr><tr><td>Terms:</td><td>secularization; sociology; politic; modernity; religious freedom</td></tr></table>	-0.2259	0.8554	1	8190	2011.8324	14	53	737	881	0.981358189081225	0.943254817987152	10	3	2	148	103	0.980132450331126	0.980952380952381	1	0	15	14	0.9375	1
1513	1513	power quality disturbance; voltage sag; frequency estimation; electric arc furnace; adc	<table><tr><td>Micro-level field:</td><td>1513</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ieee transactions on instrumentation and measurement; ieee transactions on power delivery; ieee instrumentation and measurement technology conference; international conference on harmonics and quality of power; measurement</td></tr><tr><td>Terms:</td><td>power quality disturbance; voltage sag; frequency estimation; electric arc furnace; adc</td></tr></table>	0.8484	0.2362	5	8180	2011.4293	72	161	56	74	0.4375	0.314893617021277	10	2	12	4	2	0.666666666666667	0.142857142857143	0	0	0	0	0	0
1514	1514	image; surgery; development; design; augmented reality	<table><tr><td>Micro-level field:</td><td>1514</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; lecture notes in computer science; international journal of computer assisted radiology and surgery; ieee engineering in medicine and biology society conference proceedings; ieee international conference on robotics and automation icra</td></tr><tr><td>Terms:</td><td>image; surgery; development; design; augmented reality</td></tr></table>	-0.6233	0.1388	2	8179	2011.089	40	179	207	243	0.838056680161943	0.575829383886256	10	0	12	13	20	1	0.625	0	0	1	3	1	1
1515	1515	social presence; online discussion; wiki; blog; inquiry framework	<table><tr><td>Micro-level field:</td><td>1515</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>computers & education; procedia social and behavioral sciences; edulearn proceedings; british journal of educational technology; inted proceedings</td></tr><tr><td>Terms:</td><td>social presence; online discussion; wiki; blog; inquiry framework</td></tr></table>	-0.1055	0.7748	1	8178	2012.1389	31	73	257	201	0.892361111111111	0.733576642335767	10	7	14	37	37	0.840909090909091	0.725490196078431	0	3	4	5	1	0.625
1516	1516	adoption; conservation agriculture; technology adoption; agricultural research; landrace	<table><tr><td>Micro-level field:</td><td>1516</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>agricultural economics; acta horticulturae; food policy; agricultural systems; sustainability</td></tr><tr><td>Terms:</td><td>adoption; conservation agriculture; technology adoption; agricultural research; landrace</td></tr></table>	-0.0643	0.5581	4	8175	2012.9223	38	134	252	465	0.868965517241379	0.776293823038397	10	3	20	39	72	0.928571428571429	0.782608695652174	0	0	8	10	1	1
1517	1517	single image super resolution; face hallucination; image interpolation; super resolution reconstruction	<table><tr><td>Micro-level field:</td><td>1517</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; ieee international conference on image processing icip; lecture notes in computer science; ieee transactions on image processing; international conference on acoustics speech and signal processing icassp</td></tr><tr><td>Terms:</td><td>single image super resolution; face hallucination; image interpolation; super resolution reconstruction</td></tr></table>	0.6785	0.4238	5	8172	2012.9321	137	510	69	112	0.33495145631068	0.180064308681672	10	30	54	11	24	0.268292682926829	0.307692307692308	5	6	3	4	0.375	0.4
1518	1518	microrobot; active particle; propulsion; bacterium; low reynolds number	<table><tr><td>Micro-level field:</td><td>1518</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review e; physical review letters; soft matter; journal of fluid mechanics; journal of chemical physics</td></tr><tr><td>Terms:</td><td>microrobot; active particle; propulsion; bacterium; low reynolds number</td></tr></table>	0.4612	-0.3774	3	8171	2014.9553	24	486	344	726	0.934782608695652	0.599009900990099	10	4	80	112	152	0.96551724137931	0.655172413793103	0	5	12	9	1	0.642857142857143
1519	1519	syringomyelia; chiari; myelomeningocele; spina bifida; arachnoid cyst	<table><tr><td>Micro-level field:</td><td>1519</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>childs nervous system; world neurosurgery; journal of neurosurgery-pediatrics; journal of neurosurgery; pediatric neurosurgery</td></tr><tr><td>Terms:</td><td>syringomyelia; chiari; myelomeningocele; spina bifida; arachnoid cyst</td></tr></table>	-0.9387	0.084	2	8164	2010.676	55	113	340	430	0.860759493670886	0.791896869244936	10	0	2	25	24	1	0.923076923076923	0	0	3	2	1	1
1520	1520	masonry wall; textile; masonry structure; unreinforced masonry wall; trc	<table><tr><td>Micro-level field:</td><td>1520</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>engineering structures; construction and building materials; international journal of architectural heritage; bulletin of earthquake engineering; journal of structural engineering</td></tr><tr><td>Terms:</td><td>masonry wall; textile; masonry structure; unreinforced masonry wall; trc</td></tr></table>	0.7304	-0.1672	3	8160	2013.9859	26	170	77	176	0.747572815533981	0.508670520231214	10	1	4	8	13	0.888888888888889	0.764705882352941	0	0	0	0	0	0
1521	1521	ankylosing spondylitis; diffuse idiopathic skeletal hyperostosis; axial spondyloarthritis; reactive arthritis; spondylitis patient	<table><tr><td>Micro-level field:</td><td>1521</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of rheumatology; annals of the rheumatic diseases; rheumatology; clinical rheumatology; clinical and experimental rheumatology</td></tr><tr><td>Terms:</td><td>ankylosing spondylitis; diffuse idiopathic skeletal hyperostosis; axial spondyloarthritis; reactive arthritis; spondylitis patient</td></tr></table>	-0.9024	-0.1454	2	8158	2012.3009	73	283	160	262	0.686695278969957	0.480733944954129	10	7	10	33	51	0.825	0.836065573770492	2	3	5	11	0.714285714285714	0.785714285714286
1522	1522	autonomic dysreflexia; traumatic spinal cord injury; wheelchair propulsion; manual wheelchair; bone loss	<table><tr><td>Micro-level field:</td><td>1522</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>spinal cord; archives of physical medicine and rehabilitation; journal of spinal cord medicine; disability and rehabilitation; journal of rehabilitation research and development</td></tr><tr><td>Terms:</td><td>autonomic dysreflexia; traumatic spinal cord injury; wheelchair propulsion; manual wheelchair; bone loss</td></tr></table>	-0.7318	0.258	2	8149	2012.1161	20	43	437	494	0.956236323851203	0.919925512104283	10	3	4	42	36	0.933333333333333	0.9	1	1	3	7	0.75	0.875
1523	1523	memory consolidation; dream; sleep spindle; consciousness; rem sleep deprivation	<table><tr><td>Micro-level field:</td><td>1523</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>sleep; dreaming; journal of sleep research; journal of neuroscience; plos one</td></tr><tr><td>Terms:</td><td>memory consolidation; dream; sleep spindle; consciousness; rem sleep deprivation</td></tr></table>	-0.6475	0.2179	2	8145	2012.0157	43	139	443	533	0.911522633744856	0.793154761904762	10	6	21	71	85	0.922077922077922	0.80188679245283	0	2	7	17	1	0.894736842105263
1524	1524	radix; residue number system; moduli set; approximate; compressor	<table><tr><td>Micro-level field:</td><td>1524</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings symposium on computer arithmetic; lecture notes in computer science; ieee transactions on computers; ieee international symposium on circuits and systems; conference record of the asilomar conference on signals systems and computers</td></tr><tr><td>Terms:</td><td>radix; residue number system; moduli set; approximate; compressor</td></tr></table>	0.8215	0.4635	5	8145	2011.4798	27	68	92	105	0.773109243697479	0.606936416184971	10	0	6	7	16	1	0.727272727272727	0	0	0	0	0	0
1525	1525	myocardial contrast echocardiography; sonodynamic therapy; sonoporation; ultrasound contrast agent; microbubble destruction	<table><tr><td>Micro-level field:</td><td>1525</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ultrasound in medicine and biology; ieee international ultrasonics symposium; ultrasonics symposium; ieee transactions on ultrasonics ferroelectrics and frequency control; ultrasonics</td></tr><tr><td>Terms:</td><td>myocardial contrast echocardiography; sonodynamic therapy; sonoporation; ultrasound contrast agent; microbubble destruction</td></tr></table>	-0.5316	-0.1477	2	8140	2011.1617	207	420	392	327	0.654424040066778	0.437751004016064	10	17	42	76	42	0.817204301075269	0.5	2	0	2	2	0.5	1
1526	1526	dimensional electronic spectroscopy; fenna matthews olson complex; quantum coherence; 2d ir spectroscopy; path integral	<table><tr><td>Micro-level field:</td><td>1526</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of chemical physics; journal of physical chemistry b; journal of physical chemistry a; journal of physical chemistry letters; chemical physics</td></tr><tr><td>Terms:</td><td>dimensional electronic spectroscopy; fenna matthews olson complex; quantum coherence; 2d ir spectroscopy; path integral</td></tr></table>	0.5038	-0.5884	3	8133	2011.5227	87	206	565	566	0.866564417177914	0.733160621761658	10	10	12	95	47	0.904761904761905	0.796610169491525	0	0	6	1	1	1
1527	1527	snail; twist; slug; fibroblast; mesenchymal transition	<table><tr><td>Micro-level field:</td><td>1527</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>plos one; oncotarget; cancer research; oncogene; oncology reports</td></tr><tr><td>Terms:</td><td>snail; twist; slug; fibroblast; mesenchymal transition</td></tr></table>	-0.8731	-0.2101	2	8132	2014.7743	189	1189	387	463	0.671875	0.280266343825666	10	32	142	124	134	0.794871794871795	0.485507246376812	0	6	23	27	1	0.818181818181818
1528	1528	femoroacetabular impingement; hip arthroscopy; capital femoral epiphysis; periacetabular osteotomy; legg calve perthes disease	<table><tr><td>Micro-level field:</td><td>1528</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>arthroscopy-the journal of arthroscopic and related surgery; clinical orthopaedics and related research; journal of pediatric orthopaedics; american journal of sports medicine; journal of pediatric orthopaedics-part b</td></tr><tr><td>Terms:</td><td>femoroacetabular impingement; hip arthroscopy; capital femoral epiphysis; periacetabular osteotomy; legg calve perthes disease</td></tr></table>	-0.8727	0.1729	2	8126	2012.6922	30	105	430	823	0.934782608695652	0.886853448275862	10	0	2	91	150	1	0.986842105263158	0	0	11	19	1	1
